word,weight
sumbang,-4.0
sumbat,-3.0
sumbing,-4.0
sumbu,2.0
sumpah,0.0
sumpal,-3.0
sumpek,-4.0
sumpit,-3.0
sumringah,4.0
sun,-3.0
sunam,-3.0
sunan,4.0
sunduk,-3.0
sundut,-3.0
sungguh,1.5
sungguh-sungguh,2.0
sungguhpun,-3.0
sungkan,-4.0
sungkap,-3.0
sungkawa,-3.0
suni,-4.0
suntuk,0.5
sunu,-2.0
sunyi,-1.0
supaya,-3.0
super,0.5
superior,4.0
suplai,-0.5
suplemen,5.0
suporter,3.0
support,4.0
surah,-4.0
suram,-5.0
surau,2.0
suri,-1.0
surih,-3.0
suruh,-2.0
surup,-5.0
surut,-4.0
susah,-3.0
susahnya,-3.0
susila,-2.0
suspend,-3.0
susu,-4.0
susuh,-4.0
susuk,-0.5
susup,-2.0
susut,-0.5
sutradara,-3.0
suudzon,-4.0
suvenir,4.0
swagriya,2.0
sweet,3.0
syahwat,-2.0
syair,-3.0
syak,-3.0
syarikat,3.0
syedi,-4.0
syedih,-5.0
syg,3.0
syukur,5.0
syukuri,3.0
syur,-3.0
ta,-3.0
taat,1.0
tabah,5.0
tabe,3.0
tablig,1.0
tabrak,-3.0
tabung,3.0
tabungan,0.0
taburan,-3.0
tae,-4.0
tafsir,2.0
tagar,-3.0
tagih,-3.0
tagut,-4.0
tahan,-0.5
tahi,-5.0
tahu,0.0
tai,-5.0
taik,-5.0
tais,-3.0
tajak,-3.0
tajali,3.0
tajam,1.0
taji,-4.0
takar,3.0
takaran,-5.0
takda,-2.0
takjub,1.5
takrif,3.0
taksir,1.0
taksiran,5.0
takul,-3.0
takut,-1.5
takyin,3.0
takzim,3.0
talak,-3.0
talas,-3.0
talen,2.0
talenan,-5.0
talenta,4.0
talun,-3.0
taman,1.0
tamat,-0.5
tambah,3.0
tambahan,5.0
tambak,-3.0
tambeng,-5.0
tambun,-3.0
tampak,-1.0
tamparan,-3.0
tampik,-4.0
tampil,-1.0
tampilan,1.0
tampuk,-3.0
tanda,-2.0
tanda-tanda,4.0
tandang,-0.5
tandanya,-2.0
tanding,2.0
tanduk,-2.0
tangan,1.0
tanganan,3.0
tanggal,-4.0
tanggap,3.0
tanggapan,3.0
tangguh,1.5
tanggul,-3.0
tanggulang,2.0
tanggung,-2.0
tanggungan,-3.0
tangis,-5.0
tangisan,-5.0
tangkap,-3.0
tangkapan,-3.0
tangkas,-1.0
tangkis,-3.0
tangkisan,3.0
tangkul,3.0
tangsel,3.0
tantang,-4.0
tanur,-4.0
tanya,0.0
tapa,2.0
tapa-tapa,-3.0
tara,2.0
taraf,0.5
tarak,-3.0
tarekat,-1.0
tari,1.0
tarik,2.0
taruh,4.0
taruhan,3.0
tarung,-3.0
tasamuh,5.0
tata,0.5
tatah-tatah,-5.0
tatak,-4.0
tatap,1.0
tau,-4.0
tauk,-3.0
taun,-5.0
taut,-1.0
tauu,-3.0
tawakal,3.0
tawar,-4.0
tawarikh,3.0
tawon,-3.0
tayang,3.0
tayib,0.5
tayibah,0.5
tbc,-3.0
team,1.0
tebak,0.5
tebaran,-3.0
tebat,-3.0
tedak,-4.0
tedas,3.0
teduh,0.0
tega,-5.0
tegal,-4.0
tegang,4.0
teganya,-4.0
tegap,3.0
tegar,-1.0
teguk,2.0
tegun,-3.0
tegur,-0.5
teguran,0.0
teh,1.0
teja,4.0
tekad,0.5
tekak,-5.0
tekan,-1.0
tekanan,-3.0
tekek,-3.0
teknik,-4.0
teks,-3.0
tekun,4.0
tela,3.0
telaah,0.0
teladan,0.5
telak,-3.0
telan,-5.0
telantar,-4.0
telat,-5.0
telaten,4.0
teledor,-5.0
telerang,-3.0
teles,-4.0
telik,-2.0
telimpuh,-3.0
telungkup,1.0
tembak,-5.0
tembak-menembak,-5.0
tembakau,-3.0
tembam,-4.0
tembelang,-5.0
tembis,-3.0
tembok,-1.0
tembus,3.0
temenan,-2.0
temenin,-3.0
temennya,1.0
tempat,-3.0
tempelak,-5.0
tempik,-4.0
tempo,-1.5
tempo-tempo,3.0
tempoh,3.0
temporer,-4.0
temu,2.0
tenaga,3.0
tenang,2.0
tendang,-3.0
tendas,-4.0
tendensi,-3.0
tengah,2.0
tengak,-4.0
tenggak,-3.0
tenggalam,-3.0
tenggan,-3.0
tenggang,-1.5
tenggarang,-4.0
tenggelem,-3.0
tengkar,-4.0
tengking,-5.0
tengkingan,-5.0
tengkoh,-3.0
tengku,-4.0
tengkulak,-5.0
tengkuluk,3.0
tengkurap,2.0
tengok,0.0
tensi,-4.0
tentang,-0.5
tentangan,0.0
tentu,-3.0
teologis,-4.0
teoretis,3.0
tepercaya,3.0
tepergok,-5.0
teperlus,-4.0
tepi,-4.0
tepu,-3.0
terabai,-3.0
teraduk,-3.0
teragung,-4.0
terajam,-4.0
terajang,-3.0
terala,3.0
terali,-4.0
teralienasi,-3.0
terambau,-5.0
terampil,0.5
terang,-0.5
teranggar-anggar,3.0
teraniaya,-4.0
teranyar,4.0
terasing,-5.0
teraso,4.0
teratas,3.0
teratur,0.0
terawat,5.0
terbaik,5.0
terbakar,-2.0
terban,-4.0
terbangai,-3.0
terbangun,3.0
terbanting,-1.0
terbaring,2.0
terbaru,4.0
terbatas,3.0
terbayan,3.0
terbayang,3.0
terbayang-bayang,3.0
terbelakang,-3.0
terbelenggu,3.0
terbenam,-5.0
terbentur,-4.0
terberak,-5.0
terbesit,-2.0
terbiar,-3.0
terbiasa,3.0
terbongkar,-3.0
terbuang,-2.0
terbuka,0.0
terbukti,3.0
terbuni,-5.0
terburu,-3.0
tercampak,-5.0
tercantol,-3.0
tercapai,3.0
tercebur,-5.0
tercecer,-3.0
tercekluk,-3.0
tercela,-4.0
tercelampak,-5.0
tercemas,-3.0
tercemplung,-1.5
tercengang,-0.5
tercengang-cengang,-3.0
tercengung,-3.0
tercerai,-3.0
tercermin,3.0
tercinta,4.0
terdaftar,1.0
terdahulu,4.0
terdampar,-5.0
terdamping,1.0
terdedah,-3.0
terdekat,1.0
terderita,-4.0
terdesak,-4.0
terekspos,-4.0
terempas,-5.0
terencana,2.0
tergamak,-4.0
tergambar,-0.5
terganjal,-4.0
tergantung,3.0
tergelak,4.0
tergelecik,-4.0
tergeleng-geleng,0.5
tergeliat,-3.0
tergelicik,-3.0
tergelincir,-1.0
tergelingsir,-3.0
tergeluncur,-3.0
tergemap,-3.0
tergila-gila,3.0
tergolong,-3.0
terguling,-3.0
tergulir,-3.0
terguncang,-3.0
terhalang,0.0
terhambat,-4.0
terhempas,-5.0
terhenti,-3.0
terhindar,-4.0
terhunjam,-3.0
teriak,-2.0
teriakan,-4.0
terikat,3.0
terima,2.0
terimakasih,5.0
terimaksih,4.0
terindah,5.0
teriris,-5.0
terisolasi,-3.0
terjadi,3.0
terjadinya,3.0
terjaga,2.0
terjajah,3.0
terjamin,5.0
terjang,-3.0
terjeblos,-1.5
terjemahan,3.0
terjengkang,-5.0
terjepit,-4.0
terjerembab,-2.0
terjerohok,-4.0
terjerumus,-4.0
terjumpa,-4.0
terjun,-1.0
terjungkal,-2.0
terka,1.0
terkadang,3.0
terkadang-kadang,3.0
terkait,-3.0
terkam,-4.0
terkapah-kapah,0.5
terkejar,-5.0
terkelik,-3.0
terkemuka,5.0
terkenal,5.0
terkencar-kencar,-4.0
terkesima,1.5
terkikis,-3.0
terkilan,3.0
terkilir,-3.0
terkini,3.0
terkocok,-3.0
terkoneksi,3.0
terkuak,-5.0
terkutuk,-5.0
terlalah,-5.0
terlalaikan,-3.0
terlalu,-3.0
terlampau,-5.0
terlangah,-3.0
terlanggar,-4.0
terlangkaui,-5.0
terlanjur,-1.0
terlengar,-4.0
terlepas,-5.0
terlewat,-1.0
terlibat,3.0
terlindung,4.0
terluang,-0.5
terluka,-5.0
terlukis,0.0
terlulur,-3.0
termakan,0.0
termasuk,-3.0
termasyhur,4.0
terminal,-3.0
terminasi,-3.0
termuat,-3.0
termulia,3.0
ternoda,-5.0
teror,-5.0
terowongan,-4.0
terpa,-4.0
terpacak,-3.0
terpacul,-4.0
terpaksa,-4.0
terpaku,-3.0
terpalit-palit,-3.0
terpana,-0.5
terpancang,-3.0
terpangah,-4.0
terpaut,-4.0
terpegah,5.0
terpelajar,4.0
terpelanting,-3.0
terpelecok,-3.0
terpelekok,-3.0
terpeleset,-4.0
terpelihara,4.0
terpencil,-5.0
terpendam,-5.0
terpengaruh,-4.0
terperanjat,-3.0
terperengah,-1.0
terperenyak,-4.0
terperinci,3.0
terperosok,-5.0
terperuk,-4.0
terpesona,1.5
terpisah,-5.0
terpojok,-4.0
terpotong,-3.0
terpuji,4.0
terpukau,0.5
terpukul,-1.5
terpulang,-3.0
terpuruk,-4.0
terror,-5.0
tersadar,3.0
tersaji,4.0
tersaku,-3.0
tersampai,2.0
tersampuk,-4.0
tersangkut,-3.0
tersantet,-3.0
tersapu,-3.0
tersayat,-5.0
tersedia,4.0
tersekat,-5.0
terselak,-3.0
terselenggaranya,3.0
terselip,-3.0
terselubung,-5.0
terselulur,-2.0
terselusur,-3.0
tersem-bunyi,5.0
tersendat,4.0
tersengal-sengal,-0.5
tersengut-sengut,-5.0
tersentuh,-2.0
tersenyum,4.0
terserah,-3.0
terserak,-3.0
terseret,-3.0
tersia-sia,-3.0
tersiar,-3.0
tersiksa,-5.0
tersila,-3.0
tersimbah,-5.0
tersinggung,-5.0
tersingkap,-3.0
tersingkir,-5.0
tersirah,-5.0
tersirep,-3.0
tersisih,-5.0
tersohor,2.0
tersuguh,2.0
tersumbat,-5.0
tersungging,5.0
tersungkap,-3.0
tersuntuk,-4.0
tersuruk,-5.0
tersusul,-3.0
tertabrak,-4.0
tertanam,-5.0
tertancap,-3.0
tertangguh,-3.0
tertanggung,-4.0
tertarik,2.0
tertata,-0.5
tertawa,5.0
tertawan,-3.0
tertegak,-4.0
tertegun,-3.0
tertenung,-3.0
tertib,1.0
tertindas,-5.0
tertinggal,-3.0
tertinggi,3.0
tertubruk,-4.0
tertuju,-3.0
tertulang,-1.5
tertular,-4.0
tertumbuk,-4.0
tertunda,-3.0
tertutup,-5.0
terudak,-3.0
terungkap,-3.0
terurus,4.0
terus-menerus,4.0
terutama,4.0
terzalimi,-5.0
tesis,-3.0
testimoni,3.0
tetap,3.0
tetas,-4.0
tetek,-4.0
tetes,-3.0
tetiba,-3.0
tetua,-2.0
tewas,-2.0
thank,4.0
thanks,3.0
tiada,-2.0
tiara,3.0
tidak,-5.0
tidur,0.0
tiduran,-2.0
tidurin,-2.0
tikai,-4.0
tikar,3.0
tike,-3.0
tilam,-4.0
tilap,-4.0
tilas,-3.0
tim,-4.0
timang,-1.0
timbal,-2.0
timbalan,1.0
timbangan,-5.0
timbul,-3.0
timbun,-1.0
timburu,-5.0
timpa,-3.0
timpal,2.0
timpang,-4.0
timpuk,-5.0
tindakan,3.0
tindas,-5.0
tindih,-4.0
tindik,-3.0
tingau,-4.0
tinggal,-1.0
tinggalan,4.0
tinggalkan,-3.0
tinggi,0.5
tinggikan,-2.0
tingkah,-5.0
tingkat,1.0
tingkeb,-3.0
tinja,-5.0
tinju,-5.0
tip,0.5
tipeks,-3.0
tips,4.0
tiri,-2.0
tiris,3.0
tiruan,3.0
titi,-0.5
titian,-4.0
titik,-3.0
titis,-3.0
tiup,-3.0
tiup-tiup,-3.0
tkde,-1.0
tlg,3.0
tobak,-3.0
tobat,-2.0
toboh,-4.0
tokcer,4.0
tokok,3.0
tolak,-4.0
tolakan,4.0
tolol,-5.0
tolong,0.5
tongkeng,5.0
tongkrong,1.0
tongong,-3.0
tonjok,-5.0
tonton,-4.0
top,5.0
topan,-3.0
topek,-4.0
topo,-5.0
toreh,1.0
tq,4.0
tradisional,-5.0
tragedi,-5.0
traktat,3.0
transaksi,4.0
transendental,3.0
transparan,3.0
transparansi,2.0
trauma,-0.5
traumatis,-4.0
travesti,-5.0
trayek,-4.0
trek,-3.0
tren,-2.0
trendi,3.0
trengginas,5.0
tresna,0.5
trima,1.0
trimakasih,4.0
trims,4.0
tt,-2.0
tua,-4.0
tuah,-1.0
tuak,-3.0
tuas,-3.0
tubruk,-3.0
tubuh,-4.0
tugal,-4.0
tugas,-1.0
tuhan,3.0
tuhkan,-4.0
tuhmah,-3.0
tuil,-3.0
tuju,-0.5
tukang,-2.0
tukar,-1.0
tukas,-5.0
tulah,-3.0
tulang,-1.0
tular,-4.0
tulen,3.0
tuli,-3.0
tulup,-3.0
tulus,4.0
tumandang,-1.0
tumbang,-2.0
tumben,-2.0
tumbuk,-3.0
tumor,-4.0
tumpas,-4.0
tumpasan,-5.0
tumpat,-4.0
tumpu,-1.0
tumpuan,-0.5
tumpuk,-4.0
tumpul,-3.0
tumpur,-5.0
tun,-4.0
tunai,3.0
tunang,3.0
tunas,0.5
tunasusila,-5.0
tunduk,-2.0
tunggak,3.0
tunggakan,-4.0
tunggang,-1.0
tunggu,-0.5
tunggul,-3.0
tungkak,4.0
tungku,-4.0
tunjang,3.0
tunjangan,-3.0
tuntas,2.0
tuntun,0.5
tuntunan,-3.0
tuntut,-3.0
tupai,-5.0
turun,-1.0
turunan,-1.0
turut,-3.0
tusuk,-4.0
tutuk,3.0
tutup,-2.0
tutur,-0.5
tuyul,-4.0
typo,-2.0
typonya,-3.0
ua,-4.0
uar,-3.0
uar-uar,-3.0
uber,-3.0
ucap,-2.0
ucek,-3.0
uci-uci,-4.0
udahan,-4.0
udara,-4.0
udeh,-3.0
udi,-5.0
ugahari,3.0
ugal-ugalan,0.5
ugh,-4.0
ujar,-4.0
uji,1.0
ujian,1.0
ujung,-3.0
ukir,-5.0
ukur,3.0
ulah,-3.0
ulam-ulam,-5.0
ulama,3.0
ulasan,3.0
uler,-3.0
ulung,0.0
uluran,3.0
umat,3.0
umbar,-3.0
umbul-umbul,-3.0
umi,4.0
umpan,-3.0
umpat,-4.0
umpatan,-4.0
umum,1.0
umur,1.0
unam,-3.0
unda,3.0
undang,2.0
undangan,1.0
undian,-5.0
unek-unek,2.0
unfollow,-2.0
unggulan,5.0
ungkap,0.0
unit,-4.0
unjuk,-3.0
unmood,-3.0
unting,-5.0
untung,1.0
upa,2.0
upa-,4.0
upah,-1.0
upaya,-1.5
ura-ura,4.0
uraian,3.0
uras,-3.0
urgen,-4.0
uring-uringan,-5.0
urit,-3.0
urita,-3.0
urun,-4.0
urung,-5.0
urut-urutan,-4.0
usah,-5.0
usaha,-1.5
usai,0.5
usak,-3.0
usang,-5.0
usik,1.0
usikan,-2.0
usil,-3.0
usir,-4.0
usrek,-5.0
ustadz,3.0
ustazah,3.0
usul,-0.5
utang,-4.0
utas,4.0
utopia,2.0
uyuh,-3.0
vagina,-4.0
vak,3.0
vakansi,3.0
vakum,-3.0
validitas,-3.0
vampir,-5.0
varia,3.0
varian,-0.5
ventura,3.0
verbal,1.0
vibrasi,-3.0
vila,3.0
visi,2.0
vista,3.0
vital,-4.0
vitalitas,3.0
vote,1.0
voucher,3.0
vulgar,-3.0
wabah,-5.0
wacana,-3.0
wadak,3.0
waduh,0.0
waduk,-3.0
wafat,-2.0
wagu,4.0
wah,0.0
waham,-3.0
wahyu,4.0
wajar,-1.0
wajib,-2.0
walau,-3.0
wan,-4.0
wangi,4.0
wangsit,-3.0
wantah,3.0
wara,-3.0
wara-wara,-3.0
waras,-0.5
waris,0.5
warisan,3.0
warita,-4.0
warok,3.0
warta,-3.0
wasiat,4.0
wasit,-3.0
waspada,0.0
waswas,-3.0
watak,3.0
watu,-3.0
wawa,-3.0
wawancara,3.0
wedel,2.0
wedus,-3.0
week,-4.0
wejang,-3.0
wejangan,-3.0
wekel,4.0
welas,0.5
welcome,4.0
wewenang,2.0
why,-2.0
widita,4.0
widyaiswara,3.0
wiladah,3.0
wimana,-4.0
wirid,4.0
wisma,3.0
wkwkwk,3.0
wreda,-4.0
wujud,2.0
xx,-1.0
ya,4.0
yaaaa,1.0
yaahh,-3.0
yahhh,-3.0
yahud,4.0
yakali,-3.0
yakin,3.0
yalord,-2.0
yampun,-3.0
yamtuan,4.0
yang,-5.0
yank,2.0
yaoi,-5.0
yasalamualaika,3.0
yauda,-4.0
yaudah,-1.5
yaudahlah,-3.0
yaudh,-3.0
yelah,-3.0
yes,3.0
yodah,-2.0
yoga,1.0
yuk,4.0
yukk,4.0
yunior,-4.0
yuuk,4.0
yuwaraja,-4.0
zaim,3.0
zakar,-3.0
zakelek,4.0
zakiah,4.0
zalim,-5.0
zero,-3.0
ziarah,-4.0
zikir,4.0
zuhud,0.5
